LIG_SUMO_SIM_anti_2 ELM instance	bb0000
LIG_SH3_1 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_3 ELM instance	bb0000
LIG_SH3_4 ELM instance	bb0000
LIG_SH3_4 ELM instance	bb0000
LIG_WW_3 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
DOC_WW_Pin1_4 ELM instance	bb0000
LIG_eIF4E_1 ELM instance	bb0000
LIG_eIF4E_1 ELM instance	bb0000
MOD_CDK_SPxK_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK1_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_CK2_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GSK3_1 ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_GlcNHglycan ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_1 ELM instance	bb0000
MOD_N-GLC_2 ELM instance	bb0000
MOD_N-GLC_2 ELM instance	bb0000
MOD_N-GLC_2 ELM instance	bb0000
MOD_OFUCOSY ELM instance	bb0000
DOC_USP7_MATH_2 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PIKK_1 ELM instance	bb0000
MOD_PKA_1 ELM instance	bb0000
MOD_PKA_1 ELM instance	bb0000
MOD_PKA_2 ELM instance	bb0000
MOD_PKA_2 ELM instance	bb0000
MOD_PKA_2 ELM instance	bb0000
MOD_PKA_2 ELM instance	bb0000
MOD_PK_1 ELM instance	bb0000
MOD_PK_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_ProDKin_1 ELM instance	bb0000
MOD_SUMO_for_1 ELM instance	bb0000
MOD_SUMO_for_1 ELM instance	bb0000
DOC_PP2B_LxvP_1 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
TRG_ENDOCYTIC_2 ELM instance	bb0000
LIG_Pex14_1 ELM instance	bb0000
LIG_Pex14_2 ELM instance	bb0000
LIG_Pex14_2 ELM instance	bb0000
LIG_Pex14_2 ELM instance	bb0000
LIG_Pex14_2 ELM instance	bb0000
MOD_LATS_1 ELM instance	bb0000
LIG_PTB_Phospho_1 ELM instance	bb0000
LIG_PTB_Phospho_1 ELM instance	bb0000
DOC_CKS1_1 ELM instance	bb0000
DOC_PP1_RVXF_1 ELM instance	bb0000
DOC_PP1_RVXF_1 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_2 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Nem_3 ELM instance	bb0000
LIG_LIR_Apic_2 ELM instance	bb0000
LIG_LIR_Apic_2 ELM instance	bb0000
LIG_LIR_Apic_2 ELM instance	bb0000
LIG_LIR_Apic_2 ELM instance	bb0000
LIG_LIR_Apic_2 ELM instance	bb0000
LIG_LIR_Apic_2 ELM instance	bb0000
LIG_WD40_WDR5_VDV_1 ELM instance	bb0000
LIG_WD40_WDR5_VDV_1 ELM instance	bb0000
LIG_WD40_WDR5_VDV_1 ELM instance	bb0000
CLV_C14_Caspase3-7 ELM instance	bb0000
CLV_C14_Caspase3-7 ELM instance	bb0000
CLV_C14_Caspase3-7 ELM instance	bb0000
CLV_C14_Caspase3-7 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
DOC_USP7_MATH_1 ELM instance	bb0000
LIG_Actin_WH2_2 ELM instance	bb0000
LIG_Actin_WH2_2 ELM instance	bb0000
LIG_Actin_WH2_2 ELM instance	bb0000
LIG_NRBOX ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
DOC_USP7_UBL2_3 ELM instance	bb0000
TRG_ER_diArg_1 ELM instance	bb0000
TRG_ER_diArg_1 ELM instance	bb0000
TRG_ER_diArg_1 ELM instance	bb0000
TRG_ER_diArg_1 ELM instance	bb0000
TRG_ER_diArg_1 ELM instance	bb0000
TRG_NES_CRM1_1 ELM instance	bb0000
TRG_NLS_MonoExtC_3 ELM instance	bb0000
TRG_NLS_MonoExtC_3 ELM instance	bb0000
LIG_SH2_GRB2like ELM instance	bb0000
LIG_SH2_GRB2like ELM instance	bb0000
LIG_SH2_GRB2like ELM instance	bb0000
LIG_SH2_GRB2like ELM instance	bb0000
LIG_SH2_GRB2like ELM instance	bb0000
TRG_NLS_MonoExtN_4 ELM instance	bb0000
DEG_SPOP_SBC_1 ELM instance	bb0000
DEG_SPOP_SBC_1 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
MOD_SUMO_rev_2 ELM instance	bb0000
LIG_UBA3_1 ELM instance	bb0000
LIG_UBA3_1 ELM instance	bb0000
LIG_UBA3_1 ELM instance	bb0000
LIG_UBA3_1 ELM instance	bb0000
LIG_UBA3_1 ELM instance	bb0000
LIG_LRP6_Inhibitor_1 ELM instance	bb0000
LIG_KLC1_WD_1 ELM instance	bb0000
DOC_MAPK_RevD_3 ELM instance	bb0000
DOC_MAPK_RevD_3 ELM instance	bb0000
DOC_MAPK_RevD_3 ELM instance	bb0000
LIG_14-3-3_CanoR_1 ELM instance	bb0000
DOC_PP2A_B56_1 ELM instance	bb0000
DOC_PP2A_B56_1 ELM instance	bb0000
DOC_PP2A_B56_1 ELM instance	bb0000
DOC_MAPK_HePTP_8 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_1 ELM instance	bb0000
MOD_Plk_2-3 ELM instance	bb0000
MOD_Plk_2-3 ELM instance	bb0000
MOD_Plk_2-3 ELM instance	bb0000
MOD_Plk_2-3 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
MOD_Plk_4 ELM instance	bb0000
LIG_SH2_CRK ELM instance	bb0000
LIG_SH2_CRK ELM instance	bb0000
LIG_SH2_CRK ELM instance	bb0000
LIG_SH2_CRK ELM instance	bb0000
LIG_SH2_CRK ELM instance	bb0000
LIG_deltaCOP1_diTrp_1 ELM instance	bb0000
LIG_deltaCOP1_diTrp_1 ELM instance	bb0000
LIG_deltaCOP1_diTrp_1 ELM instance	bb0000
LIG_MLH1_MIPbox_1 ELM instance	bb0000
LIG_SH2_STAP1 ELM instance	bb0000
LIG_SH2_STAP1 ELM instance	bb0000
LIG_SH2_STAP1 ELM instance	bb0000
LIG_SH2_STAP1 ELM instance	bb0000
LIG_SH2_STAP1 ELM instance	bb0000
DOC_PP4_FxxP_1 ELM instance	bb0000
DOC_PP4_FxxP_1 ELM instance	bb0000
DOC_PP4_FxxP_1 ELM instance	bb0000
TRG_Pf-PMV_PEXEL_1 ELM instance	bb0000
TRG_Pf-PMV_PEXEL_1 ELM instance	bb0000
TRG_Pf-PMV_PEXEL_1 ELM instance	bb0000
LIG_WRC_WIRS_1 ELM instance	bb0000
LIG_WRC_WIRS_1 ELM instance	bb0000
MOD_NEK2_2 ELM instance	bb0000
MOD_NEK2_2 ELM instance	bb0000
